,Date,itx,Close,PositionCost,PositionType,AssetsFund,AssetsIncrease,IdleFund,TotalFund,TotalInterest
1973,2020-04-08,1974.0,9.244648933410645,10.905797958374023,-1,1.160466913528352,0.15231797171594075,0.0,1.160466913528352,0.16046691352835207
1974,2020-04-09,1975.0,9.208537101745605,10.905797958374023,-1,1.163801580722361,0.15562922246557623,0.0,1.163801580722361,0.16380158072236095
1975,2020-04-10,1976.0,9.217565536499023,10.905797958374023,-1,1.1629678698913866,0.1548013660548965,0.0,1.1629678698913866,0.16296786989138656
1976,2020-04-13,1977.0,9.12728500366211,10.905797958374023,-1,1.1713046259413533,0.16307958037552694,0.0,1.1713046259413533,0.17130462594135332
1977,2020-04-14,1978.0,9.253677368164062,10.905797958374023,-1,1.1596332026973777,0.15149011530526102,0.0,1.1596332026973777,0.15963320269737769
1978,2020-04-15,1979.0,9.190482139587402,10.905797958374023,-1,1.1654688262544208,0.15728476039385222,0.0,1.1654688262544208,0.16546882625442083
1979,2020-04-16,1980.0,9.172425270080566,10.905797958374023,-1,1.1671362479163698,0.1589404732152117,0.0,1.1671362479163698,0.16713624791636983
1980,2020-04-17,1981.0,9.208537101745605,10.905797958374023,-1,1.163801580722361,0.15562922246557623,0.0,1.163801580722361,0.16380158072236095
1981,2020-04-20,1982.0,9.12728500366211,10.905797958374023,-1,1.1713046259413533,0.16307958037552694,0.0,1.1713046259413533,0.17130462594135332
1982,2020-04-21,1983.0,9.055061340332031,10.905797958374023,-1,1.1779739603293709,0.16970208187479788,0.0,1.1779739603293709,0.17797396032937085
1983,2020-04-22,1984.0,9.091174125671387,10.905797958374023,-1,1.1746392050704175,0.16639074367862067,0.0,1.1746392050704175,0.17463920507041752
1984,2020-04-23,1985.0,9.082145690917969,10.905797958374023,-1,1.175472915901392,0.1672186000893004,0.0,1.175472915901392,0.1754729159013919
1985,2020-04-24,1986.0,9.082145690917969,10.905797958374023,-1,1.175472915901392,0.1672186000893004,0.0,1.175472915901392,0.1754729159013919
1986,2020-04-27,1987.0,9.334929466247559,10.905797958374023,-1,1.1521301574783855,0.1440397573953103,0.0,1.1521301574783855,0.15213015747838554
1987,2020-04-28,1988.0,9.32590103149414,10.905797958374023,-1,1.1529638683093602,0.14486761380599006,0.0,1.1529638683093602,0.15296386830936015
1988,2020-04-29,1989.0,9.57868480682373,9.57868480682373,1,1.1296211098863538,0.0,0.0,1.1296211098863538,0.12962110988635378
1989,2020-04-30,1990.0,9.59674072265625,9.57868480682373,1,1.1317504568785646,0.0018850099148952821,0.0,1.1317504568785646,0.13175045687856457
1990,2020-05-06,1991.0,9.44326400756836,9.57868480682373,1,1.1136508387435375,-0.01413772370491814,0.0,1.1136508387435375,0.11365083874353754
1991,2020-05-07,1992.0,9.380069732666016,9.57868480682373,1,1.106198292972035,-0.020735109063848102,0.0,1.106198292972035,0.10619829297203509
1992,2020-05-08,1993.0,9.42520809173584,9.57868480682373,1,1.1115214917513268,-0.016022733619813424,0.0,1.1115214917513268,0.11152149175132675
1993,2020-05-11,1994.0,9.416181564331055,9.57868480682373,1,1.1104569869564567,-0.01696508923405754,0.0,1.1104569869564567,0.11045698695645667
1994,2020-05-12,1995.0,9.334929466247559,9.57868480682373,1,1.100874869257763,-0.02544768363215415,0.0,1.100874869257763,0.10087486925776301
1995,2020-05-13,1996.0,9.371041297912598,9.57868480682373,1,1.1051335632421846,-0.021677663802363585,0.0,1.1051335632421846,0.10513356324218459
1996,2020-05-14,1997.0,9.29881763458252,9.57868480682373,1,1.0966161752733414,-0.029217703461944713,0.0,1.0966161752733414,0.09661617527334143
1997,2020-05-15,1998.0,9.280760765075684,9.57868480682373,1,1.0944867158136404,-0.03110281293897568,0.0,1.0944867158136404,0.09448671581364043
1998,2020-05-18,1999.0,9.316873550415039,9.57868480682373,1,1.0987455222655522,-0.02733269354704943,0.0,1.0987455222655522,0.09874552226555222
1999,2020-05-19,2000.0,9.34395694732666,9.57868480682373,1,1.1019394865201233,-0.02450522845577435,0.0,1.1019394865201233,0.1019394865201233
2000,2020-05-20,2001.0,9.398124694824219,9.57868480682373,1,1.1083275274967557,-0.018850198711088503,0.0,1.1083275274967557,0.10832752749675567
2001,2020-05-21,2002.0,9.32590103149414,9.57868480682373,1,1.0998101395279125,-0.02639023837066963,0.0,1.0998101395279125,0.09981013952791251
2002,2020-05-22,2003.0,9.154370307922363,9.57868480682373,1,1.0795813993356551,-0.04429778278110697,0.0,1.0795813993356551,0.07958139933565511
2003,2020-05-25,2004.0,9.271733283996582,9.57868480682373,1,1.0934220985512801,-0.03204526811535548,0.0,1.0934220985512801,0.09342209855128014
2004,2020-05-26,2005.0,9.271733283996582,9.271733283996582,-1,1.0934220985512801,-0.0,0.0,1.0934220985512801,0.09342209855128014
2005,2020-05-27,2006.0,9.34395694732666,9.271733283996582,-1,1.084904710582437,-0.007789661449250199,0.0,1.084904710582437,0.08490471058243698
2006,2020-05-28,2007.0,9.506460189819336,9.506460189819336,1,1.0657405876525399,0.0,0.0,1.0657405876525399,0.06574058765253987
2007,2020-05-29,2008.0,9.542572975158691,9.506460189819336,1,1.0697890831283374,0.003798762590730606,0.0,1.0697890831283374,0.06978908312833743
2008,2020-06-01,2009.0,9.614795684814453,9.506460189819336,1,1.0778857533392767,0.011395986816537232,0.0,1.0778857533392767,0.07788575333927672
2009,2020-06-02,2010.0,9.641880989074707,9.506460189819336,1,1.0809222051312892,0.014245133998498832,0.0,1.0809222051312892,0.08092220513128923
2010,2020-06-03,2011.0,9.65993595123291,9.506460189819336,1,1.08294629249886,0.016144364816036844,0.0,1.08294629249886,0.08294629249885999
2011,2020-06-04,2012.0,9.605769157409668,9.506460189819336,1,1.0768738165690435,0.010446471726319755,0.0,1.0768738165690435,0.07687381656904346
2012,2020-06-05,2013.0,9.632852554321289,9.506460189819336,1,1.0799100545339517,0.0132954182711783,0.0,1.0799100545339517,0.07991005453395172
2013,2020-06-08,2014.0,9.57868480682373,9.506460189819336,1,1.0738374716905832,0.007597424862909683,0.0,1.0738374716905832,0.07383747169058319
2014,2020-06-09,2015.0,9.641880989074707,9.506460189819336,1,1.0809222051312892,0.014245133998498832,0.0,1.0809222051312892,0.08092220513128923
2015,2020-06-10,2016.0,9.551600456237793,9.506460189819336,1,1.0708011268121231,0.004748377999499611,0.0,1.0708011268121231,0.07080112681212314
2016,2020-06-11,2017.0,9.461320877075195,9.506460189819336,1,1.0606801554065088,-0.004748277680948082,0.0,1.0606801554065088,0.06068015540650884
2017,2020-06-12,2018.0,9.524516105651855,9.506460189819336,1,1.0677647819336626,0.0018993311360895387,0.0,1.0677647819336626,0.06776478193366264
2018,2020-06-15,2019.0,9.34395694732666,9.506460189819336,1,1.0475228391224345,-0.01709398022480585,0.0,1.0475228391224345,0.04752283912243449
2019,2020-06-16,2020.0,9.434236526489258,9.506460189819336,1,1.0576438105280486,-0.007597324544358155,0.0,1.0576438105280486,0.05764381052804857
2020,2020-06-17,2021.0,9.452293395996094,9.506460189819336,1,1.0596681117227233,-0.005697893089717088,0.0,1.0596681117227233,0.05966811172272335
2021,2020-06-18,2022.0,9.479376792907715,9.506460189819336,1,1.0627043496876316,-0.002848946544858544,0.0,1.0627043496876316,0.06270434968763161
2022,2020-06-19,2023.0,9.57868480682373,9.506460189819336,1,1.0738374716905832,0.007597424862909683,0.0,1.0738374716905832,0.07383747169058319
2023,2020-06-22,2024.0,9.524516105651855,9.506460189819336,1,1.0677647819336626,0.0018993311360895387,0.0,1.0677647819336626,0.06776478193366264
2024,2020-06-23,2025.0,9.461320877075195,9.506460189819336,1,1.0606801554065088,-0.004748277680948082,0.0,1.0606801554065088,0.06068015540650884
2025,2020-06-24,2026.0,9.569656372070312,9.506460189819336,1,1.072825321093246,0.00664770913558915,0.0,1.072825321093246,0.07282532109324591
2026,2020-06-29,2027.0,9.542572975158691,9.506460189819336,1,1.0697890831283374,0.003798762590730606,0.0,1.0697890831283374,0.06978908312833743
2027,2020-06-30,2028.0,9.551600456237793,9.506460189819336,1,1.0708011268121231,0.004748377999499611,0.0,1.0708011268121231,0.07080112681212314
2028,2020-07-01,2029.0,9.69604778289795,9.506460189819336,1,1.0869946810611057,0.01994302708821592,0.0,1.0869946810611057,0.08699468106110575
2029,2020-07-02,2030.0,9.97591495513916,9.506460189819336,1,1.1183697458752855,0.049382709856879536,0.0,1.1183697458752855,0.11836974587528548
2030,2020-07-03,2031.0,10.102306365966797,9.506460189819336,1,1.1325391058431453,0.0626780278095063,0.0,1.1325391058431453,0.13253910584314532
2031,2020-07-06,2032.0,11.014132499694824,9.506460189819336,1,1.2347611843237285,0.15859450097840683,0.0,1.2347611843237285,0.2347611843237285
2032,2020-07-07,2033.0,10.932880401611328,9.506460189819336,1,1.2256522566018997,0.15004746070672814,0.0,1.2256522566018997,0.2256522566018997
2033,2020-07-08,2034.0,10.959965705871582,9.506460189819336,1,1.228688708393912,0.15289660788868975,0.0,1.228688708393912,0.22868870839391198
2034,2020-07-09,2035.0,10.824545860290527,9.506460189819336,1,1.2135071978287149,0.13865157420874244,0.0,1.2135071978287149,0.21350719782871486
2035,2020-07-10,2036.0,10.472455024719238,9.506460189819336,1,1.1740353558900436,0.10161456689572067,0.0,1.1740353558900436,0.1740353558900436
2036,2020-07-13,2037.0,10.52662181854248,9.506460189819336,1,1.1801078318198601,0.10731245998543776,0.0,1.1801078318198601,0.18010783181986012
2037,2020-07-14,2038.0,10.273838996887207,9.506460189819336,1,1.1517691118841402,0.08072182408018422,0.0,1.1517691118841402,0.15176911188414022
2038,2020-07-15,2039.0,10.093279838562012,9.506460189819336,1,1.131527169072912,0.06172851271928883,0.0,1.131527169072912,0.13152716907291206
2039,2020-07-16,2040.0,10.111335754394531,9.506460189819336,1,1.1335513633540348,0.06362784385537837,0.0,1.1335513633540348,0.13355136335403484
2040,2020-07-17,2041.0,10.174531936645508,9.506460189819336,1,1.1406360967947409,0.07027555299096752,0.0,1.1406360967947409,0.14063609679474087
2041,2020-07-20,2042.0,10.400230407714844,9.506460189819336,1,1.1659384718520003,0.09401714203281099,0.0,1.1659384718520003,0.16593847185200028
2042,2020-07-21,2043.0,10.41828727722168,9.506460189819336,1,1.167962773046675,0.09591657348745206,0.0,1.167962773046675,0.16796277304667506
2043,2020-07-22,2044.0,10.490509986877441,9.506460189819336,1,1.1760594432576144,0.10351379771325868,0.0,1.1760594432576144,0.17605944325761436
2044,2020-07-23,2045.0,10.319158554077148,9.506460189819336,1,1.1568497507915103,0.08548906196737119,0.0,1.1568497507915103,0.1568497507915103
2045,2020-07-24,2046.0,9.919339179992676,9.506460189819336,1,1.1120272063129693,0.0434314121060014,0.0,1.1120272063129693,0.11202720631296925
2046,2020-07-27,2047.0,9.87174129486084,9.506460189819336,1,1.1066911509297317,0.03842451319921278,0.0,1.1066911509297317,0.10669115092973169
2047,2020-07-28,2048.0,9.890780448913574,9.890780448913574,-1,1.1088255730830268,-0.0,0.0,1.1088255730830268,0.10882557308302676
2048,2020-07-29,2049.0,10.00501537322998,9.890780448913574,-1,1.0960190401632561,-0.011549637049011038,0.0,1.0960190401632561,0.09601904016325613
2049,2020-07-30,2050.0,9.900300025939941,9.890780448913574,-1,1.1077583620063793,-0.0009624697540842532,0.0,1.1077583620063793,0.10775836200637934
2050,2020-07-31,2051.0,9.862221717834473,9.890780448913574,-1,1.1120272063129695,0.0028874092622527595,0.0,1.1120272063129695,0.11202720631296947
2051,2020-08-03,2052.0,9.909819602966309,9.890780448913574,-1,1.1066911509297317,-0.0019249395081685065,0.0,1.1066911509297317,0.10669115092973169
2052,2020-08-04,2053.0,10.147807121276855,9.890780448913574,-1,1.080011087840647,-0.025986490519210103,0.0,1.080011087840647,0.08001108784064703
2053,2020-08-05,2054.0,10.00501537322998,9.890780448913574,-1,1.0960190401632561,-0.011549637049011038,0.0,1.0960190401632561,0.09601904016325613
2054,2020-08-06,2055.0,10.024053573608398,9.890780448913574,-1,1.093884724923513,-0.013474480136647178,0.0,1.093884724923513,0.09388472492351307
2055,2020-08-07,2056.0,9.928858757019043,9.890780448913574,-1,1.1045567287764366,-0.003849879016337013,0.0,1.1045567287764366,0.10455672877643662
2056,2020-08-10,2057.0,10.014534950256348,9.890780448913574,-1,1.0949518290866085,-0.012512106803095292,0.0,1.0949518290866085,0.09495182908660849
2057,2020-08-11,2058.0,9.966937065124512,9.890780448913574,-1,1.1002878844698465,-0.007699758032674026,0.0,1.1002878844698465,0.10028788446984649
2058,2020-08-12,2059.0,10.0526123046875,9.890780448913574,-1,1.0906830916935704,-0.01636188939889994,0.0,1.0906830916935704,0.09068309169357036
2059,2020-08-13,2060.0,10.00501537322998,9.890780448913574,-1,1.0960190401632561,-0.011549637049011038,0.0,1.0960190401632561,0.09601904016325613
2060,2020-08-14,2061.0,10.081171035766602,9.890780448913574,-1,1.0874814584636279,-0.019249298661152697,0.0,1.0874814584636279,0.08748145846362787
2061,2020-08-17,2062.0,10.319158554077148,9.890780448913574,-1,1.060801395374543,-0.04331084967219429,0.0,1.060801395374543,0.06080139537454299
2062,2020-08-18,2063.0,10.176365852355957,9.890780448913574,-1,1.0768094546107043,-0.028873899781462865,0.0,1.0768094546107043,0.07680945461070432
2063,2020-08-19,2064.0,10.071651458740234,9.890780448913574,-1,1.0885486695402753,-0.018286828907068446,0.0,1.0885486695402753,0.0885486695402753
2064,2020-08-20,2065.0,9.966937065124512,9.890780448913574,-1,1.1002878844698465,-0.007699758032674026,0.0,1.1002878844698465,0.10028788446984649
2065,2020-08-21,2066.0,9.995494842529297,9.890780448913574,-1,1.0970863581534558,-0.010587070874394418,0.0,1.0970863581534558,0.09708635815345579
2066,2020-08-24,2067.0,9.957417488098145,9.890780448913574,-1,1.101355095546494,-0.006737288278589773,0.0,1.101355095546494,0.10135509554649391
2067,2020-08-25,2068.0,9.947897911071777,9.890780448913574,-1,1.1024223066231413,-0.005774818524505519,0.0,1.1024223066231413,0.10242230662314133
2068,2020-08-26,2069.0,9.87174129486084,9.890780448913574,-1,1.1109599952363218,0.0019249395081685065,0.0,1.1109599952363218,0.11095999523632183
2069,2020-08-27,2070.0,9.852703094482422,9.890780448913574,-1,1.1130943104760649,0.003849782595804646,0.0,1.1130943104760649,0.11309431047606489
2070,2020-08-28,2071.0,9.957417488098145,9.890780448913574,-1,1.101355095546494,-0.006737288278589773,0.0,1.101355095546494,0.10135509554649391
2071,2020-08-31,2072.0,9.862221717834473,9.890780448913574,-1,1.1120272063129695,0.0028874092622527595,0.0,1.1120272063129695,0.11202720631296947
2072,2020-09-01,2073.0,9.795585632324219,9.890780448913574,-1,1.1194975769359503,0.009624601120310166,0.0,1.1194975769359503,0.11949757693595031
2073,2020-09-02,2074.0,9.690871238708496,9.890780448913574,-1,1.131236791865521,0.020211671994704583,0.0,1.131236791865521,0.13123679186552106
2074,2020-09-03,2075.0,9.633753776550293,9.890780448913574,-1,1.1376400583254067,0.025986490519210103,0.0,1.1376400583254067,0.1376400583254067
2075,2020-09-04,2076.0,9.586155891418457,9.890780448913574,-1,1.1429761137086445,0.03079883928963137,0.0,1.1429761137086445,0.1429761137086445
2076,2020-09-07,2077.0,9.52903938293457,9.890780448913574,-1,1.1493792732549775,0.03657356139360452,0.0,1.1493792732549775,0.14937927325497746
2077,2020-09-08,2078.0,9.567116737365723,9.890780448913574,-1,1.1451105358619393,0.03272377879779988,0.0,1.1451105358619393,0.14511053586193934
2078,2020-09-09,2079.0,9.52903938293457,9.890780448913574,-1,1.1493792732549775,0.03657356139360452,0.0,1.1493792732549775,0.14937927325497746
2079,2020-09-10,2080.0,9.481441497802734,9.890780448913574,-1,1.1547153286382152,0.04138591016402579,0.0,1.1547153286382152,0.15471532863821524
2080,2020-09-11,2081.0,9.443363189697266,9.890780448913574,-1,1.1589841729448054,0.0452357891803628,0.0,1.1589841729448054,0.15898417294480538
2081,2020-09-14,2082.0,9.424324035644531,9.890780448913574,-1,1.1611185950981007,0.04716072868853131,0.0,1.1611185950981007,0.16111859509810067
2082,2020-09-15,2083.0,9.386245727539062,9.890780448913574,-1,1.165387439404691,0.05101060770486832,0.0,1.165387439404691,0.16538743940469103
2083,2020-09-16,2084.0,9.386245727539062,9.890780448913574,-1,1.165387439404691,0.05101060770486832,0.0,1.165387439404691,0.16538743940469103
2084,2020-09-17,2085.0,9.357686996459961,9.890780448913574,-1,1.1685890726346335,0.05389801696712108,0.0,1.1685890726346335,0.16858907263463352
2085,2020-09-18,2086.0,9.46240234375,9.890780448913574,-1,1.1568497507915105,0.04331084967219429,0.0,1.1568497507915105,0.15684975079151053
2086,2020-09-21,2087.0,9.367207527160645,9.890780448913574,-1,1.1675217546444339,0.05293545079250446,0.0,1.1675217546444339,0.16752175464443386
2087,2020-09-22,2088.0,9.233933448791504,9.890780448913574,-1,1.1824627097174996,0.066410027349684,0.0,1.1824627097174996,0.18246270971749956
2088,2020-09-23,2089.0,9.16729736328125,9.890780448913574,-1,1.1899330803404804,0.0731472192077414,0.0,1.1899330803404804,0.1899330803404804
2089,2020-09-24,2090.0,9.043542861938477,9.890780448913574,-1,1.2038068243368987,0.0856593260108367,0.0,1.2038068243368987,0.20380682433689867
2090,2020-09-25,2091.0,9.014985084533691,9.890780448913574,-1,1.2070083506532892,0.08854663885255709,0.0,1.2070083506532892,0.20700835065328915
2091,2020-09-28,2092.0,9.005465507507324,9.890780448913574,-1,1.2080755617299366,0.08950910860664135,0.0,1.2080755617299366,0.20807556172993658
2092,2020-09-29,2093.0,8.976906776428223,9.890780448913574,-1,1.2112771949598795,0.0923965178688941,0.0,1.2112771949598795,0.2112771949598795
2093,2020-09-30,2094.0,8.938828468322754,9.890780448913574,-1,1.2155460392664696,0.09624639688523112,0.0,1.2155460392664696,0.21554603926646965
2094,2020-10-09,2095.0,8.967387199401855,9.890780448913574,-1,1.212344406036527,0.09335898762297837,0.0,1.212344406036527,0.21234440603652693
2095,2020-10-12,2096.0,9.129219055175781,9.890780448913574,-1,1.1942019246470705,0.07699709822407842,0.0,1.1942019246470705,0.19420192464707053
2096,2020-10-13,2097.0,9.081621170043945,9.890780448913574,-1,1.1995379800303083,0.08180944699449968,0.0,1.1995379800303083,0.19953798003030832
2097,2020-10-14,2098.0,9.072101593017578,9.890780448913574,-1,1.2006051911069557,0.08277191674858395,0.0,1.2006051911069557,0.20060519110695574
2098,2020-10-15,2099.0,9.157777786254883,9.890780448913574,-1,1.1910002914171278,0.07410968896182567,0.0,1.1910002914171278,0.19100029141712782
2099,2020-10-16,2100.0,9.252972602844238,9.890780448913574,-1,1.1803282875642045,0.06448508784151549,0.0,1.1803282875642045,0.1803282875642045
2100,2020-10-19,2101.0,9.186335563659668,9.890780448913574,-1,1.1877987651007373,0.07122237612010528,0.0,1.1877987651007373,0.18779876510073734
2101,2020-10-20,2102.0,9.119699478149414,9.890780448913574,-1,1.1952691357237182,0.07795956797816268,0.0,1.1952691357237182,0.19526913572371818
2102,2020-10-21,2103.0,9.233933448791504,9.890780448913574,-1,1.1824627097174996,0.066410027349684,0.0,1.1824627097174996,0.18246270971749956
2103,2020-10-22,2104.0,9.186335563659668,9.890780448913574,-1,1.1877987651007373,0.07122237612010528,0.0,1.1877987651007373,0.18779876510073734
2104,2020-10-23,2105.0,9.233933448791504,9.890780448913574,-1,1.1824627097174996,0.066410027349684,0.0,1.1824627097174996,0.18246270971749956
2105,2020-10-26,2106.0,9.138738632202148,9.890780448913574,-1,1.1931347135704231,0.07603462846999418,0.0,1.1931347135704231,0.1931347135704231
2106,2020-10-27,2107.0,9.024503707885742,9.890780448913574,-1,1.2059412464901935,0.08758426551900521,0.0,1.2059412464901935,0.20594124649019352
2107,2020-10-28,2108.0,8.948348045349121,9.890780448913574,-1,1.2144788281898222,0.09528392713114688,0.0,1.2144788281898222,0.21447882818982222
2108,2020-10-29,2109.0,8.91978931427002,9.890780448913574,-1,1.2176804614197647,0.09817133639339963,0.0,1.2176804614197647,0.21768046141976471
2109,2020-10-30,2110.0,8.815074920654297,9.890780448913574,-1,1.2294196763493357,0.10875840726779405,0.0,1.2294196763493357,0.2294196763493357
2110,2020-11-02,2111.0,8.80555534362793,9.890780448913574,-1,1.2304868874259833,0.1097208770218783,0.0,1.2304868874259833,0.23048688742598333
2111,2020-11-03,2112.0,8.853153228759766,9.890780448913574,-1,1.2251508320427456,0.10490852825145704,0.0,1.2251508320427456,0.22515083204274555
2112,2020-11-04,2113.0,8.891231536865234,9.890780448913574,-1,1.2208819877361552,0.10105864923512002,0.0,1.2208819877361552,0.2208819877361552
2113,2020-11-05,2114.0,8.910269737243652,9.890780448913574,-1,1.2187476724964121,0.09913380614748388,0.0,1.2187476724964121,0.21874767249641214
2114,2020-11-06,2115.0,8.938828468322754,9.890780448913574,-1,1.2155460392664696,0.09624639688523112,0.0,1.2155460392664696,0.21554603926646965
2115,2020-11-09,2116.0,8.976906776428223,9.890780448913574,-1,1.2112771949598795,0.0923965178688941,0.0,1.2112771949598795,0.2112771949598795
2116,2020-11-10,2117.0,9.005465507507324,9.890780448913574,-1,1.2080755617299366,0.08950910860664135,0.0,1.2080755617299366,0.20807556172993658
2117,2020-11-11,2118.0,9.100661277770996,9.890780448913574,-1,1.1974034509634612,0.07988441106579881,0.0,1.1974034509634612,0.19740345096346124
2118,2020-11-12,2119.0,8.976906776428223,9.890780448913574,-1,1.2112771949598795,0.0923965178688941,0.0,1.2112771949598795,0.2112771949598795
2119,2020-11-13,2120.0,8.910269737243652,9.890780448913574,-1,1.2187476724964121,0.09913380614748388,0.0,1.2187476724964121,0.21874767249641214
2120,2020-11-16,2121.0,8.995945930480957,9.890780448913574,-1,1.2091427728065842,0.0904715783607256,0.0,1.2091427728065842,0.20914277280658422
2121,2020-11-17,2122.0,9.072101593017578,9.890780448913574,-1,1.2006051911069557,0.08277191674858395,0.0,1.2006051911069557,0.20060519110695574
2122,2020-11-18,2123.0,9.233933448791504,9.233933448791504,1,1.1824627097174996,0.0,0.0,1.1824627097174996,0.18246270971749956
2123,2020-11-19,2124.0,9.272011756896973,9.233933448791504,1,1.1873388743155608,0.004123736467956922,0.0,1.1873388743155608,0.18733887431556084
2124,2020-11-20,2125.0,9.205375671386719,9.233933448791504,1,1.1788057083928918,-0.003092699071653226,0.0,1.1788057083928918,0.17880570839289178
2125,2020-11-23,2126.0,9.424324035644531,9.233933448791504,1,1.2068434105838675,0.02061857906047014,0.0,1.2068434105838675,0.20684341058386746
2126,2020-11-24,2127.0,9.376727104187012,9.233933448791504,1,1.200748326960229,0.015464011754838455,0.0,1.200748326960229,0.20074832696022904
2127,2020-11-25,2128.0,9.338648796081543,9.233933448791504,1,1.195872162362168,0.011340275286881535,0.0,1.195872162362168,0.19587216236216798
2128,2020-11-26,2129.0,9.500479698181152,9.233933448791504,1,1.216595617656052,0.02886594871706952,0.0,1.216595617656052,0.21659561765605195
2129,2020-11-27,2130.0,9.709909439086914,9.233933448791504,1,1.2434144008214505,0.05154639601151812,0.0,1.2434144008214505,0.2434144008214505
2130,2020-11-30,2131.0,9.57663631439209,9.233933448791504,1,1.2263479468521743,0.03711342165298336,0.0,1.2263479468521743,0.2263479468521743
2131,2020-12-01,2132.0,9.805105209350586,9.233933448791504,1,1.2556048123166035,0.06185573718141042,0.0,1.2556048123166035,0.2556048123166035
2132,2020-12-02,2133.0,9.75750732421875,9.233933448791504,1,1.249509606569027,0.056701066596464275,0.0,1.249509606569027,0.249509606569027
2133,2020-12-03,2134.0,9.747987747192383,9.233933448791504,1,1.2482905654195118,0.05567013247947504,0.0,1.2482905654195118,0.24829056541951178
2134,2020-12-04,2135.0,9.681351661682129,9.233933448791504,1,1.2397573994968425,0.0484536969398649,0.0,1.2397573994968425,0.2397573994968425
2135,2020-12-07,2136.0,9.50999927520752,9.233933448791504,1,1.2178146588055672,0.02989688283405875,0.0,1.2178146588055672,0.21781465880556716
2136,2020-12-08,2137.0,9.500479698181152,9.233933448791504,1,1.216595617656052,0.02886594871706952,0.0,1.216595617656052,0.21659561765605195
2137,2020-12-09,2138.0,9.433843612670898,9.233933448791504,1,1.208062451733383,0.021649513177459372,0.0,1.208062451733383,0.2080624517333829
2138,2020-12-10,2139.0,9.348167419433594,9.233933448791504,1,1.1970910813877453,0.012371106124556299,0.0,1.1970910813877453,0.19709108138774534
2139,2020-12-11,2140.0,9.233933448791504,9.233933448791504,1,1.1824627097174996,0.0,0.0,1.1824627097174996,0.18246270971749956
2140,2020-12-14,2141.0,9.28153133392334,9.233933448791504,1,1.188557915465076,0.0051546705849461515,0.0,1.188557915465076,0.18855791546507605
2141,2020-12-15,2142.0,9.243453025817871,9.233933448791504,1,1.1836817508670148,0.0010309341169892304,0.0,1.1836817508670148,0.18368175086701477
2142,2020-12-16,2143.0,9.186335563659668,9.233933448791504,1,1.176367503969923,-0.0051546705849461515,0.0,1.176367503969923,0.17636750396992307
2143,2020-12-17,2144.0,9.300570487976074,9.300570487976074,-1,1.1909959977641067,-0.0,0.0,1.1909959977641067,0.1909959977641067
2144,2020-12-18,2145.0,9.291050910949707,9.300570487976074,-1,1.1922150389136221,0.0010235476456712251,0.0,1.1922150389136221,0.19221503891362213
2145,2020-12-21,2146.0,9.28153133392334,9.300570487976074,-1,1.1934340800631373,0.0020470952913424502,0.0,1.1934340800631373,0.19343408006313734
2146,2020-12-22,2147.0,9.148258209228516,9.300570487976074,-1,1.2105005340324133,0.01637665979140423,0.0,1.2105005340324133,0.2105005340324133
2147,2020-12-23,2148.0,9.091140747070312,9.300570487976074,-1,1.2178147809295055,0.02251794566543158,0.0,1.2178147809295055,0.21781478092950546
2148,2020-12-24,2149.0,9.091140747070312,9.300570487976074,-1,1.2178147809295055,0.02251794566543158,0.0,1.2178147809295055,0.21781478092950546
2149,2020-12-25,2150.0,9.119699478149414,9.300570487976074,-1,1.2141576574809594,0.019447302728417905,0.0,1.2141576574809594,0.21415765748095938
2150,2020-12-28,2151.0,9.110179901123047,9.300570487976074,-1,1.2153766986304748,0.02047085037408913,0.0,1.2153766986304748,0.21537669863047482
2151,2020-12-29,2152.0,9.072101593017578,9.300570487976074,-1,1.2202528632285359,0.02456504095677403,0.0,1.2202528632285359,0.22025286322853588
2152,2020-12-30,2153.0,9.043542861938477,9.300570487976074,-1,1.2239099866770817,0.027635683893787705,0.0,1.2239099866770817,0.22390998667708173
2153,2020-12-31,2154.0,9.214895248413086,9.300570487976074,-1,1.2019672459858064,0.009211826271705654,0.0,1.2019672459858064,0.2019672459858064
2154,2021-01-04,2155.0,9.224413871765137,9.300570487976074,-1,1.200748326960229,0.008188381165369801,0.0,1.200748326960229,0.20074832696022904
2155,2021-01-05,2156.0,9.214895248413086,9.300570487976074,-1,1.2019672459858064,0.009211826271705654,0.0,1.2019672459858064,0.2019672459858064
2156,2021-01-06,2157.0,9.348167419433594,9.300570487976074,-1,1.1849009141404683,-0.005117635689020754,0.0,1.1849009141404683,0.18490091414046828
2157,2021-01-07,2158.0,9.338648796081543,9.300570487976074,-1,1.1861198331660454,-0.0040941905826849005,0.0,1.1861198331660454,0.1861198331660454
2158,2021-01-08,2159.0,9.357686996459961,9.300570487976074,-1,1.183681872990953,-0.00614118333469198,0.0,1.183681872990953,0.18368187299095307
2159,2021-01-11,2160.0,9.224413871765137,9.300570487976074,-1,1.200748326960229,0.008188381165369801,0.0,1.200748326960229,0.20074832696022904
2160,2021-01-12,2161.0,9.310090065002441,9.300570487976074,-1,1.1897769566145913,-0.0010235476456712251,0.0,1.1897769566145913,0.18977695661459126
2161,2021-01-13,2162.0,9.367207527160645,9.367207527160645,1,1.1824627097174996,0.0,0.0,1.1824627097174996,0.18246270971749956
2162,2021-01-14,2163.0,9.39576530456543,9.367207527160645,1,1.1860676802229204,0.0030486969912837504,0.0,1.1860676802229204,0.18606768022292042
